company_name,equity_funding_total,num_articles,last_equity_funding_total,num_investments_funding_rounds,founded_on,ipqwery_num_trademark_registered,ipqwery_num_patent_granted,num_investors,operating_status,num_lead_investors,num_employees_enum,funding_total,num_funding_rounds,last_funding_type,last_funding_at,last_funding_total,num_founders,linkedin,facebook,twitter,founders,categories
Plutis,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/plutis-inc,,,"Asim Hirji, Kamil Ali","Information Technology, Software"
IvyCheck,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-09-07,500000.0,2.0,https://www.linkedin.com/company/ivycheck/,,https://twitter.com/IvyCheck,"Dustin Lange, Tammo Rukat","Artificial Intelligence (AI), Data and Analytics, Information Technology, Other, Privacy and Security"
Demo Gorilla,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-01-01,500000.0,2.0,https://www.linkedin.com/company/demogorilla/,,,"David Hayes, Manu Zope","Commerce and Shopping, Sales and Marketing, Software"
SpareChange,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2024-04-03,500000.0,2.0,https://www.linkedin.com/company/getsparechange/,,https://twitter.com/GetSpareChange_,"Sahil Sinha, Sid Premkumar","Financial Services, Lending and Investments, Other, Social Impact"
Sunpia,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-08-22,500000.0,3.0,,,,"Alan Pham, Ivy Pham, Vikranth Srivatsa","Hardware, Information Technology, Internet Services"
ilumadata,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-08-23,500000.0,2.0,https://www.linkedin.com/company/ilumadata,,,"Luke Singham, Matt Sutton","Data and Analytics, Other, Software"
Swishjam,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/swishjam,,https://twitter.com/swishjam,"Collin Schneider, Zachary Zimbler","Information Technology, Software"
Psychic,500000.0,1.0,500000.0,,2022-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/psychicapi,,https://twitter.com/psychicapi,"Ayan Bandyopadhyay, Jason Fan","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Paul’s Table,500000.0,1.0,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/momentumfoods,,,"Brice Klein, Saba Fazeli",Food and Beverage
Mirio,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/miriohq,,https://twitter.com/miriohq,"David Correa Orozco, Eric Li","Apps, Information Technology, Software"
Cisterna Biologics,500000.0,,500000.0,,2022-01-01,0.0,0.0,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-08-22,500000.0,1.0,https://www.linkedin.com/company/cisterna-biologics/,,,Hari Bhaskaran,"Biotechnology, Health Care, Science and Engineering"
SNR Audio,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-03-29,500000.0,2.0,,,,"Kaushik Tiwari, Saumik Tiwari","Artificial Intelligence (AI), Data and Analytics, Media and Entertainment, Music and Audio, Science and Engineering, Software"
Unlogged,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-09-07,500000.0,2.0,https://www.linkedin.com/company/videobug/,,https://twitter.com/UnloggedI,"Parth Mudgal, Shardul Lavekar","Professional Services, Software"
KemNet,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-08-22,500000.0,1.0,,https://web.facebook.com/kemnetinc,https://twitter.com/KemNet_,Morẹ́nikẹ́ Ẹniọlá Ọláòṣebìkan,"Health Care, Other"
Tailorr,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,3.0,,,,"Ido Fishbain, Noam Hertz, Tal Feld","Information Technology, Internet Services, Software"
DailyPe,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,1.0,https://www.linkedin.com/company/dailype,,https://twitter.com/Team_DailyPe,Shashwat Shrikhande,Financial Services
SpadeWorks,500000.0,,500000.0,,2022-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-03-22,500000.0,1.0,https://www.linkedin.com/company/spadeworks,,,Vamsee Koneru,"Manufacturing, Real Estate"
Drivingforce,500000.0,,500000.0,,2022-01-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-03-22,500000.0,1.0,https://www.linkedin.com/company/drivingforceapp,,https://twitter.com/drivingforcehq,Kevin Huang,"Financial Services, Professional Services, Software, Transportation"
Softiva Creatives,125000.0,,55000.0,,2022-01-01,,,3,active,1.0,c_00011_00050,125000.0,2,pre_seed,2022-06-10,55000.0,1.0,https://www.linkedin.com/company/softiva-creative/,,,Madushan Amarashinghe,"Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Information Technology, Other, Science and Engineering, Software"
Workpage,500000.0,,500000.0,,2022-01-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/work-page,,,"Ethan Bond, Jason Marmon",Other
Floworks AI,1355000.0,9.0,800000.0,,2021-12-21,1.0,0.0,9,active,3.0,c_00011_00050,1355000.0,3,seed,2023-07-31,800000.0,2.0,https://www.linkedin.com/company/floworkssolutions,,https://twitter.com/FloworksAI,"Sarthak Shrivastava, Sudipta Biswas","Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Science and Engineering, Software"
Cogram,4500000.0,1.0,4000000.0,,2021-12-04,,,3,active,1.0,c_00011_00050,4500000.0,2,seed,2022-04-23,4000000.0,2.0,https://www.linkedin.com/company/cogramai,,https://twitter.com/cogramAI,"Alexander von Boetticher, Ricardo Wölker","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Rally UXR,20354989.0,17.0,11000000.0,,2021-12-01,,,4,active,3.0,c_00011_00050,20354989.0,3,series_a,2025-06-02,11000000.0,2.0,https://www.linkedin.com/company/rallyuxr/,,,"Alec Robins, Oren Friedman","Information Technology, Sales and Marketing, Software"
Complete,4500000.0,1.0,4000000.0,,2021-12-01,,,4,active,2.0,c_00001_00010,4500000.0,2,seed,2022-08-22,4000000.0,2.0,https://linkedin.com/in/withcomplete,,https://twitter.com/withcomplete,"Rani Mavram, Zack Field","Data and Analytics, Information Technology, Software"
LanceDB,11000000.0,13.0,8000000.0,,2021-12-01,,,6,active,1.0,c_00011_00050,11000000.0,2,seed,2024-05-15,8000000.0,2.0,https://www.linkedin.com/company/lancedb,,https://twitter.com/lancedb,"Chang She, Lei Xu","Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software"
Andson Biotech,4100000.0,1.0,3600000.0,,2021-12-01,,,2,active,1.0,c_00001_00010,4100000.0,3,seed,2024-03-26,3600000.0,1.0,https://www.linkedin.com/company/andson-biotech,,,Mason A. Chilmonczyk,"Biotechnology, Health Care, Science and Engineering"
ShoprTV,2300000.0,5.0,1800000.0,,2021-12-01,,,9,active,3.0,c_00011_00050,2300000.0,3,seed,2022-10-18,1800000.0,1.0,https://www.linkedin.com/company/75585255/,https://www.facebook.com/shoprtv.live,,Akhil Suhag,"Commerce and Shopping, Community and Lifestyle, Internet Services"
ALPHS,580000.0,3.0,500000.0,,2021-11-15,,,7,active,1.0,c_00011_00050,580000.0,3,seed,2023-02-11,500000.0,1.0,,,,Ashini Gogoi,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software"
Fleek,20954258.0,5.0,14879258.0,,2021-11-05,,,7,active,3.0,c_00101_00250,20954258.0,3,series_a,2024-03-29,14879258.0,2.0,https://www.linkedin.com/company/joinfleek/,,https://x.com/joinfleek?lang=en,"Abhi Arora, Sanket Agarwal","Clothing and Apparel, Commerce and Shopping, Design, Other"
Flagright,7073930.0,105.0,3300000.0,,2021-11-01,,,18,active,2.0,c_00051_00100,7073930.0,2,seed,2025-03-27,3300000.0,2.0,https://www.linkedin.com/company/flagright,,https://twitter.com/FlagrightHQ,"Baran Özkan, Madhu G Nadig","Financial Services, Information Technology, Payments, Privacy and Security, Professional Services"
Criya,5350000.0,1.0,5350000.0,,2021-11-01,,,4,active,2.0,c_00011_00050,5350000.0,2,seed,2022-04-14,5350000.0,1.0,https://www.linkedin.com/company/69152664/admin/,https://www.facebook.com/criya,https://twitter.com/criyaco,Deboshree Dutta,"Apps, Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software"
Coba,2200000.0,,2200000.0,,2021-11-01,,,7,active,1.0,c_00011_00050,2200000.0,2,seed,2024-01-30,2200000.0,4.0,https://www.linkedin.com/company/cobaremote,https://www.facebook.com/cobalatam,https://x.com/Cobaremote,"Abraham Vargas, Carlos Gonzalez, Eduardo Lopez De Leon, Joseph Saliba","Financial Services, Lending and Investments, Software"
Paperplane,3000000.0,1.0,3000000.0,,2021-11-01,,,7,active,2.0,c_00001_00010,3000000.0,2,seed,2023-04-05,3000000.0,3.0,https://www.linkedin.com/company/paperplaneai,,,"Ben Magolan, Daniel Kwak, Jack Hopkins","Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Professional Services, Software"
Proper,4300000.0,,4300000.0,,2021-11-01,,,4,active,2.0,c_00001_00010,4300000.0,1,seed,2022-06-08,4300000.0,2.0,https://www.linkedin.com/company/properfinance-io/,,https://twitter.com/proper_finance,"Kyle Meloney, Travis Gibson","Financial Services, Payments, Professional Services"
Bananas,1500000.0,,1500000.0,,2021-11-01,,,7,active,1.0,c_00051_00100,1500000.0,1,seed,2022-02-03,1500000.0,2.0,https://www.linkedin.com/company/bananasid/,,https://twitter.com/BananasIndo,"Kristian Sinaulan, Mario Gaw","Administrative Services, Commerce and Shopping, Food and Beverage"
Orbio,4600000.0,1.0,4000000.0,,2021-10-21,,,8,active,1.0,c_00001_00010,4600000.0,2,seed,2024-03-06,4000000.0,2.0,https://www.linkedin.com/company/orbioearth,,https://twitter.com/orbioearth,"Jack Angela, Robert Huppertz","Data and Analytics, Energy, Information Technology, Software, Sustainability"
Dynamo AI,19250000.0,26.0,15100000.0,,2021-10-20,0.0,0.0,19,active,2.0,c_00051_00100,19250000.0,3,series_a,2023-08-16,15100000.0,2.0,https://www.linkedin.com/company/dynamofl,,https://www.twitter.com/dynamo_ai,"Christian Lau, Vaikkunth Mugunthan","Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software"
Agave,3400000.0,3.0,2900000.0,,2021-10-05,,,3,active,2.0,c_00011_00050,3400000.0,2,seed,2023-08-30,2900000.0,4.0,https://www.linkedin.com/company/agave-api,,https://www.twitter.com/useagave,"John Zucchi, Pooria Azimi, Samantha Zhang, Tom Reno","Other, Real Estate, Software"
VantedgeAI,3000000.0,8.0,3000000.0,3.0,2021-10-04,,,9,active,1.0,c_00011_00050,3000000.0,1,seed,2022-05-06,3000000.0,2.0,https://www.linkedin.com/company/vantedgeai,https://www.facebook.com/vantedgeai,https://twitter.com/vantedgeai,"Ravi Chachra, Vijay Lavhale","Commerce and Shopping, Financial Services, Lending and Investments"
LifeAt,3500000.0,1.0,3000000.0,,2021-10-01,,,10,active,1.0,c_00001_00010,3500000.0,2,pre_seed,2023-01-30,3000000.0,3.0,https://www.linkedin.com/company/lifeat,,https://twitter.com/lifeatspaces,"Devin Ajimine, Marisa Chentakul, Pouya Rad","Information Technology, Software"
Littio,4500000.0,1.0,500000.0,,2021-10-01,,,8,active,3.0,c_00011_00050,4500000.0,2,pre_seed,2023-04-05,500000.0,4.0,https://www.linkedin.com/company/littio-co,https://www.facebook.com/littio.col,https://twitter.com/littioco,"Camilo Jimenez, Christian Knudsen Daccach, Ivan Torroledo, Luis Huertas","Blockchain and Cryptocurrency, Financial Services, Information Technology, Payments, Software"
Flike,500000.0,,500000.0,,2021-09-24,,,1,active,1.0,c_00011_00050,500000.0,1,pre_seed,2022-03-22,500000.0,2.0,https://www.linkedin.com/company/80920022,https://www.facebook.com/people/Flike/61556108194628/,https://twitter.com/flikeapp,"Tobias Muller, Yannick Muller","Information Technology, Sales and Marketing, Software"
Andi,3000000.0,4.0,2500000.0,,2021-09-15,2.0,0.0,7,active,1.0,c_00001_00010,3000000.0,2,seed,2022-09-13,2500000.0,2.0,https://www.linkedin.com/company/andisearch/,https://www.facebook.com/andisearch/,https://twitter.com/andi_search,"Angela Hoover, Jed White","Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software"
Posh,4300000.0,,3800000.0,,2021-09-14,0.0,0.0,8,active,2.0,c_00011_00050,4300000.0,2,seed,2022-06-22,3800000.0,2.0,https://www.linkedin.com/company/poshenergy,,https://twitter.com/Posh_Energy,"Chung Hoang, Wesley Zheng","Energy, Hardware, Manufacturing, Science and Engineering, Software, Sustainability, Transportation"
autone,21188359.0,8.0,13000000.0,,2021-09-05,,,19,active,2.0,c_00051_00100,21188359.0,3,series_a,2024-10-16,13000000.0,2.0,https://www.linkedin.com/company/hello-autone,,,"Adil Bouhdadi, Harry Cheslaw","Artificial Intelligence (AI), Commerce and Shopping, Consumer Goods, Data and Analytics, Hardware, Science and Engineering, Software"
Momento,10500000.0,,10500000.0,,2021-09-01,,,11,active,3.0,c_00011_00050,10500000.0,2,seed,2023-08-01,10500000.0,3.0,https://www.linkedin.com/company/momento-seguros/,,,"Andrés Guerrero Alvarez, León Bartolomé Carreño, Lois Rogel Vence",Financial Services
AlgoTest,500000.0,,500000.0,,2021-09-01,,,2,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-08-05,500000.0,1.0,https://www.linkedin.com/company/algotest/,https://www.facebook.com/AlgoTestIndia/,https://twitter.com/AlgoTest_in,Rajat Jaiswal,"Financial Services, Lending and Investments"
Quantbase,1000000.0,5.0,500000.0,,2021-09-01,,,6,active,1.0,c_00001_00010,1000000.0,2,pre_seed,2023-01-01,500000.0,3.0,https://www.linkedin.com/company/quantbase/,,https://twitter.com/quantbase_,"Allen Calderwood, Som Mohapatra, Thomas Stewart","Financial Services, Internet Services"
Tranch,9399433.0,19.0,1000.0,,2021-09-01,0.0,0.0,13,active,6.0,c_00011_00050,104399433.0,5,seed,2024-05-24,1000.0,2.0,https://www.linkedin.com/company/tranch,https://www.facebook.com/tranch.hq,https://twitter.com/tranch_hq,"Beau Allison, Philip Kelvin","Financial Services, Other, Payments, Software"
Durioo,12500000.0,3.0,12500000.0,,2021-08-20,,,12,active,2.0,c_00051_00100,12500000.0,3,seed,2023-02-02,12500000.0,1.0,https://www.linkedin.com/company/durioocom,https://www.facebook.com/durioocom,,Sinan Ismail,"Community and Lifestyle, Gaming, Media and Entertainment, Other, Video"
Plutto,500000.0,,500000.0,,2021-08-01,,,2,active,1.0,c_00011_00050,500000.0,2,pre_seed,2022-08-22,500000.0,4.0,https://www.linkedin.com/company/plutto,,,"Antonia San Martin Alone, Felipe Domínguez, Ignacio Marquez Covarrubias, Sebastian Margozzini","Apps, Information Technology, Other, Software"
Shipmates,2700000.0,,2200000.0,,2021-08-01,,,7,active,1.0,c_00011_00050,2700000.0,2,seed,2022-09-08,2200000.0,2.0,https://www.linkedin.com/company/shipmatesapp,https://www.facebook.com/shipmatesapp,https://twitter.com/ShipmatesHQ,"David Marquez, Josh Supan","Administrative Services, Commerce and Shopping, Internet Services"
Castled.io,2100000.0,,2100000.0,,2021-07-30,,,3,active,2.0,c_00011_00050,2100000.0,1,seed,2022-03-31,2100000.0,3.0,https://www.linkedin.com/company/castled-data/,,https://twitter.com/CastledHQ,"Abhilash Thulaseedharan, Arun Thulasidharan, Franklin George","Data and Analytics, Information Technology, Software"
Opkit,1125000.0,8.0,1000000.0,,2021-07-27,1.0,0.0,5,active,1.0,c_00011_00050,1125000.0,2,seed,2023-03-07,1000000.0,2.0,https://www.linkedin.com/company/opkit,,https://twitter.com/realopkit,"Justin Ko, Sherwood Callaway","Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software"
CheqUPI,550000.0,5.0,550000.0,,2021-07-23,,,1,active,1.0,c_00011_00050,550000.0,1,pre_seed,2023-08-22,550000.0,2.0,https://www.linkedin.com/company/76199215/,,https://twitter.com/cheqit_,"Manish Shukla, Sudhanshu Shekhar","Financial Services, Payments"
Healthtech 1,3943838.0,8.0,2700000.0,,2021-07-22,,,4,active,3.0,c_00011_00050,3943838.0,3,seed,2024-07-04,2700000.0,2.0,https://www.linkedin.com/company/healthtech-1,,https://twitter.com/healthtech_1,"Pete Huang, Raj Kohli",Health Care
Alga Biosciences,4000000.0,4.0,4000000.0,,2021-07-19,0.0,1.0,15,active,2.0,c_00001_00010,4000000.0,3,seed,2023-04-06,4000000.0,3.0,https://www.linkedin.com/company/alga-biosciences,,,"Alexander Brown, Caroline Anne McKeon, Daria Balatsky","Agriculture and Farming, Biotechnology, Science and Engineering"
TrackChain,4045000.0,3.0,2000000.0,,2021-07-15,,,6,active,2.0,c_00011_00050,4045000.0,2,seed,2025-02-12,2000000.0,2.0,https://www.linkedin.com/company/trackchain,https://www.facebook.com/trackchain.io,https://twitter.com/TrackChain_io,"Eduardo Narvaez, Hugo Alvarez","Artificial Intelligence (AI), Financial Services, Lending and Investments, Software, Transportation"
inBuild,2750000.0,2.0,500000.0,,2021-07-14,,,3,active,1.0,c_00001_00010,2750000.0,2,pre_seed,2023-04-05,500000.0,2.0,https://www.linkedin.com/company/inbuildai,https://www.facebook.com/inbuildai,https://twitter.com/inBuildai,"Ian Sharp, Ty Sharp","Financial Services, Professional Services, Real Estate, Software"
Alaan,7000000.0,43.0,4500000.0,,2021-07-01,,,9,active,3.0,c_00051_00100,7000000.0,2,seed,2023-01-14,4500000.0,2.0,https://www.linkedin.com/company/alaanpay/,https://www.facebook.com/alaanpay/,https://twitter.com/alaan_pay,"Karun Kurien, Parthi Duraisamy","Financial Services, Lending and Investments, Other, Payments, Software"
Elevate Pay,12300000.0,5.0,5000000.0,,2021-07-01,12.0,10.0,12,active,3.0,c_00011_00050,17300000.0,6,seed,2024-06-06,5000000.0,3.0,https://www.linkedin.com/company/elevatepay/,https://www.facebook.com/elevatepayhq/,https://twitter.com/elevatepayhq,"Abdigani Diriye, Khalid Keenan, Youcef Oudjidane","Apps, Financial Services, Lending and Investments, Software"
Strong Compute,7800000.0,6.0,7800000.0,,2021-07-01,,,11,active,2.0,c_00011_00050,7800000.0,1,seed,2022-05-30,7800000.0,1.0,https://www.linkedin.com/company/strongcompute,,https://twitter.com/strongcompute,Ben Sand,"Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Science and Engineering, Software"
Clinikally,3200000.0,21.0,2600000.0,,2021-07-01,,,18,active,1.0,c_00051_00100,3200000.0,4,seed,2023-09-29,2600000.0,2.0,https://www.linkedin.com/company/clinikally/,https://www.facebook.com/ClinikallyOfficial/,https://twitter.com/weareclinikally,"Arjun Soin, Nishant Maggon","Consumer Goods, Health Care"
Nasdisc,125000.0,,125000.0,,2021-07-01,,,3,active,1.0,c_00001_00010,125000.0,1,seed,2021-08-31,125000.0,1.0,https://www.linkedin.com/company/nasdisc,,,Simeon Goolsby,"Commerce and Shopping, Media and Entertainment, Music and Audio"
Massdriver,8500000.0,9.0,8000000.0,,2021-06-23,,,8,active,1.0,c_00001_00010,8500000.0,2,angel,2023-08-22,8000000.0,3.0,https://linkedin.com/company/massdriver,,https://twitter.com/massdriver,"Chris Hill, Cory O'Daniel, David Williams","Hardware, Information Technology, Internet Services, Software"
EXO Freight,15500000.0,7.0,15000000.0,,2021-06-06,6.0,0.0,6,active,2.0,c_00051_00100,15500000.0,3,series_a,2022-05-19,15000000.0,2.0,https://www.linkedin.com/company/exofreight,,,"Kris Tryber, Kurtis Tryber",Transportation
Secoda,16368886.0,15.0,19000000.0,,2021-06-01,1.0,0.0,12,active,1.0,c_00011_00050,16368886.0,3,series_a,2023-09-21,19000000.0,2.0,https://www.linkedin.com/company/secodahq,,https://twitter.com/SecodaHQ,"Andrew McEwen, Etai Mizrahi","Data and Analytics, Hardware, Information Technology, Software"
Meticulous,4125000.0,2.0,4000000.0,,2021-06-01,,,2,active,1.0,c_00001_00010,4125000.0,2,seed,2023-02-06,4000000.0,1.0,https://www.linkedin.com/company/alwaysmeticulous/,,https://twitter.com/meticulousgabe,Gabriel Harper,"Consumer Electronics, Hardware, Information Technology, Software"
Carbonfact,17125000.0,24.0,15000000.0,,2021-06-01,,,3,active,2.0,c_00011_00050,17125000.0,3,series_a,2024-04-30,15000000.0,3.0,https://www.linkedin.com/company/carbonfact,,https://twitter.com/carbonfact,"Marc Laurent, Martin Daniel, Romain Champourlier","Commerce and Shopping, Information Technology"
beU delivery,8300000.0,4.0,300000.0,,2021-06-01,,,9,active,1.0,c_00051_00100,8300000.0,5,seed,2023-07-28,300000.0,3.0,https://www.linkedin.com/company/beu-delivery/,https://www.facebook.com/beUDelivery,https://twitter.com/beudelivery,"Almas Beleshov, Hao Zheng, Matvei Vasilev","Apps, Commerce and Shopping, Food and Beverage, Software, Transportation"
Evidence,2205000.0,,2080000.0,,2021-06-01,,,4,active,3.0,c_00001_00010,2205000.0,2,seed,2023-09-13,2080000.0,2.0,https://www.linkedin.com/company/evidence-dev,,https://twitter.com/evidence_dev,"Adam McAskill, Sean Hughes","Data and Analytics, Design, Information Technology, Software"
AnFin,6575000.0,5.0,4800000.0,,2021-06-01,,,15,active,4.0,c_00051_00100,6575000.0,3,seed,2022-06-21,4800000.0,3.0,https://www.linkedin.com/company/anfin-vn,https://www.facebook.com/anfin.vn/,,"Chi Pham, Michael Do, Phuoc Tran","Financial Services, Lending and Investments"
Metlo,125000.0,5.0,125000.0,,2021-06-01,,,1,active,1.0,c_00001_00010,125000.0,1,pre_seed,2021-08-31,125000.0,2.0,https://www.linkedin.com/company/75627582/,https://www.facebook.com/MetloHQ/,https://twitter.com/MetloHQ/,"Akshay Shekhawat, Shri Sukhani","Apps, Software"
Sero,500000.0,,500000.0,,2021-05-29,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-01-10,500000.0,2.0,https://www.linkedin.com/company/sero-so/,https://www.facebook.com/TaktileTechnologies,https://twitter.com/TaktileTech,"Aditya Padwal, Jai Thirani","Data and Analytics, Other, Professional Services, Software"
Kable,2925000.0,1.0,2650000.0,,2021-05-18,,,1,active,1.0,c_00001_00010,2925000.0,2,seed,2022-04-04,2650000.0,1.0,https://www.linkedin.com/company/kable-io,,https://twitter.com/kable_io,Adam D. Sommer,"Financial Services, Internet Services, Payments, Software"
Powerhouse AI,500000.0,,500000.0,,2021-05-14,,,4,active,1.0,c_00001_00010,500000.0,2,pre_seed,2022-01-10,500000.0,2.0,https://www.linkedin.com/company/74082415,,,"Ivo Verhaegh, Kushal Pillay","Artificial Intelligence (AI), Data and Analytics, Hardware, Science and Engineering, Software, Transportation"
Shopscribe,1225000.0,,1100000.0,,2021-05-05,,,4,active,1.0,c_00001_00010,1225000.0,2,seed,2021-10-15,1100000.0,2.0,https://www.linkedin.com/company/shopscribe,https://www.facebook.com/weareshopscribe,,"Alexander Zhou, Lorenzo Sani","Commerce and Shopping, Internet Services, Other"
Openlayer,20000000.0,7.0,15000000.0,,2021-05-03,,,25,active,2.0,c_00001_00010,20000000.0,3,series_a,2025-05-14,15000000.0,3.0,https://www.linkedin.com/company/openlayerco,,https://twitter.com/openlayerco,"Gabriel Bayomi, Rishab Ramanathan, Vikas Nair","Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software"
NudgeLabs,1760000.0,,1000000.0,,2021-05-01,,,2,active,2.0,c_00001_00010,1760000.0,2,pre_seed,2022-01-22,1000000.0,1.0,https://www.linkedin.com/company/nudge-labs,,https://twitter.com/LabsNudge,Magnus Liungman,"Biotechnology, Consumer Electronics, Data and Analytics, Hardware, Health Care, Science and Engineering"
Grai.io,500000.0,,500000.0,,2021-05-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-08-08,500000.0,2.0,https://www.linkedin.com/company/grai-io,,https://x.com/grai_io,"Edward Louth, Ian Eaves","Data and Analytics, Design, Information Technology, Software"
Bitstack,8000000.0,4.0,5000000.0,,2021-04-20,,,23,active,2.0,c_00011_00050,8000000.0,5,seed,2024-12-12,5000000.0,2.0,https://www.linkedin.com/company/bitstack-app,https://www.facebook.com/bitstack,https://twitter.com/bitstack_,"Alexandre Rouboud, Kabir Sethi","Blockchain and Cryptocurrency, Financial Services, Internet Services, Payments, Software"
1Flow,2100000.0,,2100000.0,,2021-04-06,,,4,active,1.0,c_00011_00050,2100000.0,2,seed,2022-04-01,2100000.0,1.0,https://www.linkedin.com/company/1flow-inc,,https://twitter.com/1FlowHQ,Kai Feng,"Information Technology, Mobile, Software"
Dots,5926000.0,,3000000.0,,2021-04-04,,,12,active,3.0,c_00001_00010,5926000.0,3,seed,2023-07-01,3000000.0,2.0,https://www.linkedin.com/company/senddots,,https://twitter.com/dots_dev,"Kartikye Mittal, Sahil Hasan","Commerce and Shopping, Financial Services, Payments, Software"
Skio,8400000.0,10.0,8250000.0,,2021-04-01,,,12,active,1.0,c_00051_00100,8400000.0,2,seed,2021-12-23,8250000.0,1.0,https://linkedin.com/company/skio,https://www.facebook.com/skiohq,https://twitter.com/SkioHQ,Kennan Davison,"Advertising, Commerce and Shopping, Financial Services, Internet Services, Sales and Marketing"
hotglue,5625000.0,5.0,4000000.0,,2021-04-01,,,6,active,3.0,c_00011_00050,5625000.0,3,seed,2024-10-11,4000000.0,2.0,https://www.linkedin.com/company/hotglue,,https://twitter.com/hotgluexyz,"David Molot, Hassan Syyid","Data and Analytics, Information Technology, Internet Services, Software"
Suggestr,500000.0,,500000.0,,2021-04-01,,,1,active,1.0,c_00001_00010,500000.0,1,pre_seed,2022-03-22,500000.0,2.0,https://www.linkedin.com/company/suggestr,,https://twitter.com/get_suggestr,"Aditya Mehta, Oleksii Sidorov","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software"
Vendah,4108110.0,3.0,12000000.0,,2021-04-01,,,15,active,2.0,c_00011_00050,4108110.0,3,seed,2023-08-24,12000000.0,4.0,https://www.linkedin.com/company/vendah/,https://www.facebook.com/vendahbr,,"Ilana Nasser, Luis Felipe Franco, Marcelo Canovas, Pedro Pedruzzi",Commerce and Shopping
Onsite Pro,2375000.0,3.0,2250000.0,,2021-03-31,,,27,active,1.0,c_00011_00050,2375000.0,3,pre_seed,2021-11-01,2250000.0,2.0,https://www.linkedin.com/company/onsiteproco,,,"Gautam Jayaraman, Sam Steyer","Energy, Real Estate, Software, Sustainability"
Every,32000000.0,5.0,22500000.0,,2021-03-01,,,8,active,2.0,c_00011_00050,32000000.0,3,series_a,2024-09-05,22500000.0,2.0,https://www.linkedin.com/company/everybanking/,,,"Barry Peterson, Rajeev Behera","Financial Services, Lending and Investments, Payments"
Protex AI,54110147.0,18.0,36000000.0,,2021-03-01,,,11,active,3.0,c_00051_00100,54110147.0,3,series_b,2025-02-04,36000000.0,2.0,https://www.linkedin.com/company/protex-ai,,https://twitter.com/protexai,"Ciarán O'Mara, Dan Hobbs","Artificial Intelligence (AI), Data and Analytics, Hardware, Manufacturing, Science and Engineering, Software"
